HITId,Input.text,Answer.sentiment.label
3NRZ1LDP7W7VWZT3B27A2JG6GRJZPS,RT @23WIFR: New Chicago mayor Lori Lightfoot makes history as the city's first black female and first openly gay mayor. https://t.co/nxWcXhÃ¢â‚¬_,Not about the police
3NSCTNUR2ZOQ2H3CFVIXNKKGG6B5AB,RT @IHaveVanished: Police: Pregnant woman's baby cut from womb after her murder https://t.co/AqJE761sk6 via @MailOnline,About the police - Neutral
3NSCTNUR2ZOQ2H3CFVIXNKKGG6BA5G,"RT @nbcchicago: #UPDATE: Fairbury police report funnel cloud sighting in the area, according to National Weather Service: https://t.co/oVdTÃ¢â‚¬_",Not about the police
3NSCTNUR2ZOQ2H3CFVIXNKKGG6CA5H,"Chicago synagogues targets of arson, vandalism; police step up patrols https://t.co/VMPEuNiGnu",About the police - Neutral
3NSM4HLQNRV7IJTROJ3MBVUCGKKQQG,Chicago police released a surveillance image of a vehicle that struck and killed a pedestrian on the city's South SÃ¢â‚¬_ https://t.co/7li7g27aKu,About the police - Negative
3NZ1E5QA6Z2VLR84L9ITIV4MYOW5B6,@CWBChicago @Chicago_Police Did they find rope and bleach? A subway sandwich?,About the police - Negative
3O0M2G5VC63U1FP79KLNMX3IASZ49R,@KatieKimNBC @Chicago_Police @nbcchicago How is Ã¢â‚¬Å“teenÃ¢â‚¬Ã_ important in this story?,About the police - Neutral
3O0M2G5VC63U1FP79KLNMX3IASZ94W,"VIEW FRAUD IN NORTHERN IL DIST COURT 13CV2621 LAWSUIT COMPLAINT DOC 28 IN COMPARISON TO JUDGE'S ORDER DOC 48, CHICAÃ¢â‚¬_ https://t.co/CzsQTGKfTy",Not about the police
3O2Y2UIUCQVOGR5NXY8V3AEPACJFKJ,@CWBChicago @Chicago_Police Cc: @SAKimFoxx - fire up your recusal playbook again...,About the police - Neutral
3O2Y2UIUCQVOGR5NXY8V3AEPACKKFP,Police: Ã¢â‚¬ËœZombie raccoons' threaten pet health in #Chicago suburb | More: https://t.co/rwp7HzhnGn https://t.co/30afC0av4P,Not about the police
3O4VWC1GEW7YPVJCVI7H1MPFSXEJ3F,RT @sweetteepie: @CWBChicago @TheChiIIum @Chicago_Police Does he have friends in the DA office who will drop the charges and seal the case?,About the police - Neutral
3O4VWC1GEW7YPVJCVI7H1MPFSXF3J0,Feds Confirm: Chicago Police Department Is as Corrupt as You Thought It Was https://t.co/MwGHZD4v8U,About the police - Negative
3O71U79SRBQSAKACOULAPMP8O78MSE,A Cook County Judge whose rulings in a police brutality case and other criminal matters have come under fire on appÃ¢â‚¬_ https://t.co/lH5POUcf1N,About the police - Negative
3O71U79SRBQSAKACOULAPMP8O79MSF,Outgoing Ald. Proco Ã¢â‚¬ËœJoeÃ¢â‚¬â„¢ Moreno in custody on Chicago police warrant https://t.co/ql1pTg3E5r,About the police - Neutral
3OB6JN3A9QQG95AZ95L5ZCKC25ORMU,ICYMI: Medical center didn't alert Chicago police to early clues in the slaying of 19-year-old pregnant teen MarlenÃ¢â‚¬_ https://t.co/HoXqgA70q5,About the police - Neutral
3OB6JN3A9QQG95AZ95L5ZCKC25PMRQ,"John Lindquist was last seen about 1 p.m.Sunday in the 5900 block of West Midway Park, Chicago police said. He is dÃ¢â‚¬_ https://t.co/K3JJ5SfRjJ",About the police - Neutral
3OB6JN3A9QQG95AZ95L5ZCKC25PRMV,"At CP, Diversity is one of our core values. Read how Jesus Ramos celebrates cultural diversity in Chicago with hiÃ¢â‚¬_ https://t.co/eqAZsmj9Ei",Not about the police
3OB6JN3A9QQG95AZ95L5ZCKC25QMRR,"@ChicagoCAPS14 @Chicago_Police You know what they say, the Queen shits and the hand wipes _Å¸Ëœâ€_",About the police - Negative
3OCZWXS7ZO87Y0UGCM7NWY0RAIAL59,"Missing pregnant woman found slain with baby cut from womb, Chicago police say https://t.co/AjFWJOsytB via @WFTV",Not about the police
3ODOP6T3ASLJ1V48OB68CAV44MO24W,"RT @travfed: This absolutely horrifying: Ã¢â‚¬Å“According to police, the young woman drove from her high school to Figueroa's home in response toÃ¢â‚¬_",Not about the police
3ODOP6T3ASLJ1V48OB68CAV44MO42Y,RT @SaarahBhaiji: Police on horses in downtown Chicago... but why?,About the police - Neutral
3ODOP6T3ASLJ1V48OB68CAV44MP24X,RT @aarondgettinger: @UChicago @Chicago_Police .@Chicago_Police mobile command center parked on 61st as well as officers who appear to be SÃ¢â‚¬_,About the police - Negative
3ODOP6T3ASLJ1V48OB68CAV44MP42Z,Police: Ã¢â‚¬Ëœ#Zombie #raccoons' threaten pet health in #Chicago suburb | Details: https://t.co/rwp7HyZMhN https://t.co/QxRXURrlTK,Not about the police
3OEWW2KGQJCA8YC64K5YMRSDI4DDOQ,RT @ptmoritz: @CWBChicago @emzanotti @Chicago_Police I didnÃ¢â‚¬â„¢t think that was a crime in Chicago,About the police - Neutral
3OEWW2KGQJCA8YC64K5YMRSDI4DOD1,RT @CWBChicago: Update 7:37AM Ã¢â‚¬â€ùÃ‚ Chicago police have just announced that Moreno is charged with felony insurance fraud and felony obstructioÃ¢â‚¬_,About the police - Neutral
3OID399FXG8G2LZD5HM8ZXJZQ3MDF4,"@WGNNews What kind of Police Detectives work in Chicago? They couldnÃ¢â‚¬â„¢t even crack this case, without the family hiring a private detective.",About the police - Negative
3OID399FXG8G2LZD5HM8ZXJZQ3MFD6,Two Chicago champions - @ChicagoCAPS09 @Chicago_Police Officer Sabrina King &amp; Activist @BertoAguayo ofÃ¢â‚¬_ https://t.co/6aE8qFOKf5,About the police - Positive
3OJX0UFJ0Z8TIDJMOQC5Z11C95M9UI,Police and IllinoisÃ¢â‚¬â„¢ child welfare agency say staff at a Chicago-area hospital didnÃ¢â‚¬â„¢t alert them after determiningÃ¢â‚¬_ https://t.co/0WCtcjp9vJ,Not about the police
3OJX0UFJ0Z8TIDJMOQC5Z11C95N9UJ,Chicago (IL) Sun-Times: Schorsch Village woman with dementia reported missing: police. More #Chicago #news - https://t.co/aC65uW8cEQ,About the police - Neutral
3OKP4QVBP2YOIESWWR1ORHB56FPGA4,"Jewish schools, synagogues and businesses on alert, after warning from Chicago Police. Already incendiary Molotov cÃ¢â‚¬_ https://t.co/aGTvhHHPzG",About the police - Neutral
3OLZC0DJ8JGM6T1PXASN8G2Y62IIVZ,A pregnant woman who had gone to a Chicago home in response to a Facebook offer of free baby clothes was strangledÃ¢â‚¬_ https://t.co/DgVh1Ppnw5,Not about the police
3OLZC0DJ8JGM6T1PXASN8G2Y62IVIC,Good day to unfollow the not-so-subtly racist Chicago police scanner accounts. https://t.co/vLHmuQY5wS,About the police - Negative
3OND0WXMHWG58N4JW2LS80DX6U0EHW,RT @cbschicago: Police Arrest Alleged Carjackers In River North https://t.co/yt4H4wMgcH https://t.co/6CSBPuLhIB,About the police - Neutral
3OND0WXMHWG58N4JW2LS80DX6U0HEZ,"New Mayor Lori Lightfoot says Police Superintendent Eddie Johnson will remain in his position, as will Chicago PublÃ¢â‚¬_ https://t.co/koR1PzEv5p",About the police - Neutral
3OND0WXMHWG58N4JW2LS80DX6U1EHX,RT @13WREX: ALDERMAN ARRESTED: Police have arrested a Chicago alderman on charges alleging that he lied when he reported his car had been sÃ¢â‚¬_,About the police - Neutral
3OND0WXMHWG58N4JW2LS80DX6U1HE0,New Illinois Law Keeps Police Dogs With Partner Officers | Chicago Tonight | WTTW https://t.co/8EN7W6CC4z,About the police - Neutral
3OPLMF3EU5OBOP0MGM39QF0D13ANL1,"RT @yosoybromero: Chicago was the 1st American city to have a homosexual-rights organization. The org, formed in 1924, was called the SocieÃ¢â‚¬_",Not about the police
3OREP8RUT2CT1OXO251KMSVBOXBBGV,"Ex-Chicago police commander pleads guilty to stealing $363,000 from Social Security after mother's death https://t.co/p9pKw9nTZf",About the police - Negative
3OWZNK3RYLQIITYN3HXQPETY3ZD2UK,"Don't think someone was looking to cook marshmellow's, seems Chicago has a big problem, home of the antisemite FarrÃ¢â‚¬_ https://t.co/Yp2BM8FguD",Not about the police
3OYHVNTV5TZIM4IGW1RLQ4N32DAKOA,RT @WhatTheFemme: me thinking about the children on the S/W sides who live with PTSD but dont have access to proper care and remembering thÃ¢â‚¬_,Not about the police
3OYHVNTV5TZIM4IGW1RLQ4N32DAOKE,Heavy Police Response In Chicago HeightsÃ‚ Neighborhood https://t.co/NRluIAsvM7 https://t.co/rB60x96yDp,About the police - Neutral
3OZ4VAIBEXGI14LVFSDNKHHYJH7JVC,"""Police Chief Eddie Johnson says heÃ¢â‚¬â„¢s devising plan to give kids an alternative to downtown mischief"" I gotta a beÃ¢â‚¬_ https://t.co/BiyOQVpjgc",About the police - Neutral
3OZ4VAIBEXGI14LVFSDNKHHYJH7VJO,Chicago police say the department's arson unit is investigating three Molotov cocktails found outside a Lakeview EaÃ¢â‚¬_ https://t.co/cPCHju3sDF,About the police - Neutral
3OZ4VAIBEXGI14LVFSDNKHHYJH8JVD,"Ariel Wren ,14,was last seen in the 300 block of West 106th Street, according to a missing person alert from ChicagÃ¢â‚¬_ https://t.co/Br1wfeVuTn",Not about the police
3P0I4CQYVY89H4CXLFAOEFHYPKIWOH,RT @eessjaay: @RahmEmanuel Angriest IÃ¢â‚¬â„¢ve seen the mayor. Even more than when unarmed people are shot and killed by police in his city. ChicÃ¢â‚¬_,About the police - Negative
3P0I4CQYVY89H4CXLFAOEFHYPKJOWA,#Chicago police officer stabbed on Far South Side https://t.co/oySoJVU29o,About the police - Neutral
3P0I4CQYVY89H4CXLFAOEFHYPKJWOI,"police cars blinking on Avenues,",About the police - Neutral
3P458N04Q1IAZXSI8M8D9LS2XHSX25,"SUNDAY, 5/19/19 ... https://t.co/zb6nNqLtVo on @radiodepauldjs on David Edward Sims show! @Chicago_PoliceÃ¢â‚¬_ https://t.co/rkQdFipn8M",About the police - Neutral
3P458N04Q1IAZXSI8M8D9LS2XHTX26,@mlcalderone Such an embarrassment for The Atlantic https://t.co/0q1XnbUORN,Not about the police
3P458N04Q1IAZXSI8M8D9LS2XHU2XC,Outgoing Ald. Proco #'Joe' #Moreno in custody on #Chicago #police warrant - May 14 @ 11:58 PM ET https://t.co/P6DJV9XOHE,About the police - Neutral
3P4C70TRMRI5EXJ0TIQE0VRG0ROGLM,Sheriff: Man Arrested After Slapping Sleeping Girlfriend In Face WithÃ‚ Cheeseburger https://t.co/dIl0EuVozN https://t.co/KQYK6iBssv,About the police - Neutral
3P4C70TRMRI5EXJ0TIQE0VRG0ROLGR,"Chicago police said 1st Ward Alderman Proco ""Joe"" Moreno is in custody after a warrant was issued for his arrest foÃ¢â‚¬_ https://t.co/pwfIOZPPDl",About the police - Neutral
3P4ZBJFX2V4FBRZ4MCRYRL8KXJRWFV,Chicago Police on Alert After Failed Arson Attempt at JewishÃ‚ Synagogue https://t.co/e4Cdx7y0zA,About the police - Neutral
3P4ZBJFX2V4FBRZ4MCRYRL8KXJSFWF,BBC News - Marlen Ochoa-Lopez muder: Chicago police make three arrests https://t.co/ed0hiYdOM1,About the police - Neutral
3P4ZBJFX2V4FBRZ4MCRYRL8KXJSWFW,Eric - Great Response to one of the many Major Metropolitan Mayors whoÃ¢â‚¬â„¢re take a Huge Part in emasculating our oncÃ¢â‚¬_ https://t.co/5JUZ9CKYSt,About the police - Positive
3P520RYKCH7AHQHAL0ZONLWAN92U5B,RT @tiredcatepillar: We need to arrest this man before he writes more articles about how Chicago police are doing great actually and schoolÃ¢â‚¬_,About the police - Positive
3P520RYKCH7AHQHAL0ZONLWAN93U5C,"RT @curaffairs: in these trying times, what the world needs is wisdom from men who papered over their cityÃ¢â‚¬â„¢s torture sites and murderous poÃ¢â‚¬_",Not about the police
3P520RYKCH7AHQHAL0ZONLWAN945UO,Come support Ã¢â‚¬Å“_Å¸â€˜Â®_Å¸Ã¨Â»Ã¢â‚¬Ã§Ã¢â„¢â‚¬Ã¯Â¸Ã¨_Å¸â€˜Â®_Å¸Ã¨_Ã¢â‚¬Ã§Ã¢â„¢â€_Ã¯Â¸Ã¨on RooftopÃ¢â‚¬Ã_ to raise money for The Law Enforcement Torch Run for @SO_Illinois on May 17Ã¢â‚¬_ https://t.co/1aEdvCSFQq,Not about the police
3P6ENY9P79XHOS65SLBJTFBPYN7HI8,Liberal run Chicago .. Police arrest three in case of slain mother whose baby is on life support after being cutÃ¢â‚¬_ https://t.co/BfFf1kyIXs,About the police - Neutral
3P6ENY9P79XHOS65SLBJTFBPYN8HI9,RT @Marathonpundit: Chicago alderman arrested for filing false police report https://t.co/oM4PYFUgFn #Chicago #Twill #crime #ChicagoPD #crÃ¢â‚¬_,About the police - Neutral
3P7QK0GJ3TMZ4SSX94WY668D5HRZ25,"Three Charged After Pregnant Woman Strangled, Baby Cut From Her Womb: Chicago Police https://t.co/O3cfVZ6eld via @5news",About the police - Neutral
3P7QK0GJ3TMZ4SSX94WY668D5HS2Z9,@MikeLoweReports @ChicagoCAPS14 @Chicago_Police Rest In Peace brother,About the police - Positive
3P7RGTLO6EETK0OFMIM3P93YDW6AK1,"Ã¢â‚¬Å“Chicago police boosting presence at Jewish schools, synagogues after Molotov cocktails foundÃ¢â‚¬Ã_ https://t.co/0Fmh3uSC9a",About the police - Neutral
3P7RGTLO6EETK0OFMIM3P93YDW6KAB,"RT @Soyboytoy69: @CWBChicago @Chicago_Police So, dismissed right?",About the police - Neutral
3P7RGTLO6EETK0OFMIM3P93YDW7KAC,Chicago Area Police Are Warning Pet Owners About Ã¢â‚¬ËœZombie RaccoonsÃ¢â‚¬â„¢ https://t.co/XSIGW01CH5,About the police - Neutral
3P888QFVX3V4X7GB96BIMQZC1J2OQ6,"yeah, to be the party of justice they really should have gone hard after that bastard in Chicago who helped the polÃ¢â‚¬_ https://t.co/TzojXeJAZG",About the police - Negative
3PA41K45VN5CCPNXS7FRBZN76Y67P8,Damn there are a lot people in this world with mental health issues. This is senseless as hell. A missing pregnanÃ¢â‚¬_ https://t.co/A4fEFOFza0,Not about the police
3PA41K45VN5CCPNXS7FRBZN76Y6P7Q,@POTENTIALJUROR @TalbertSwan @RahmEmanuel @Chicago_Police If the the USA government can create negative policies spÃ¢â‚¬_ https://t.co/4a8PRlrzz9,Not about the police
3PA41K45VN5CCPNXS7FRBZN76Y7P7R,Sickening: 3 people face charges in this #Chicago mom's murder &amp; for cutting her baby out of her womb. @10NewsWTSPÃ¢â‚¬_ https://t.co/WgA7ZfNV9L,Not about the police
3PCPFX4U40RARU3IA3SSZWQY9IBFQB,"Ald. Proco 'Joe' Moreno taken into custody on arrest warrant, Chicago police say https://t.co/7S7qdCzp0J",About the police - Neutral
3PCPFX4U40RARU3IA3SSZWQY9IBQFM,"@djnorfair @BiggestLittleFC @anthrocon @FurFest @FurFest you better do something about this, I will call the ChicagÃ¢â‚¬_ https://t.co/0ask7Z7hIS",Not about the police
3PEG1BH7AESY3AT7SWMZKKN4VERKB6,"""Chicago-Area Police Warn of 'Zombie Raccoons' With Distemper"" by The Associated Press The warning about ""zombie raÃ¢â‚¬_ https://t.co/E7AUAnpl7k",Not about the police
3PEG1BH7AESY3AT7SWMZKKN4VESBKY,"RT @MarkRiveraABC7: WeÃ¢â‚¬â„¢re remembering our fallen #Chicago Police Officers, along with the entire nation today, as they are honored in WashiÃ¢â‚¬_",About the police - Positive
3PEG1BH7AESY3AT7SWMZKKN4VESKB7,First zombie deer and now zombie raccoons?! _Å¸_Ã_ What's next?! _Å¸ËœÂ¯ https://t.co/6cDnsQgENc,Not about the police
3PIOQ99R7YNE7FNGP0VAH2WWEU3UN2,Attempted attack on #Chicago #Jewish community. Police say that Synagogue Anshe Shalom was targeted by arsonists. TÃ¢â‚¬_ https://t.co/ePWfWtINew,About the police - Neutral
3PKJ68EHDNXDJ3QBA3WJ5GQPB2XHJL,@AJGuglielmi As the 2019 #NationalPoliceWeek events conclude @ChicagoPolice and @LAPDHQ unite to salute the Gold StÃ¢â‚¬_ https://t.co/jtfNmd6WME,About the police - Neutral
3PKVGQTFIHLG3MZDS89GT77JBF3RYL,Three teenagers accused of carjacking an off-duty Chicago police officer are facing life in prison after being indiÃ¢â‚¬_ https://t.co/qjHXK8Wwru,About the police - Neutral
3PKVGQTFIHLG3MZDS89GT77JBF3YRS,@mikkyjwright @SpecialOlympics @DunkinChicago @SO_Illinois @Chicago_Police Thanks. Hardest working driver around. YÃ¢â‚¬_ https://t.co/4xTw4HMEvt,About the police - Positive
3PMR2DOWOO2B0SNV6U86AHYGOWF45Z,"Chicago- Police searching for suspects who beat, robbed person sleeping on Red Line train at the Harrison station https://t.co/qFg8nLicM4",About the police - Neutral
3PMR2DOWOO2B0SNV6U86AHYGOWF540,@PamZekmanCBS2 @cbschicago It took 55 women for the @Chicago_Police to figure out that they might have a serial killer. WTF,About the police - Negative
3PMR2DOWOO2B0SNV6U86AHYGOWG450,Chicago alderman accused of lying about car being stolen - https://t.co/ezcs12PeqW have arrested a Chicago aldermanÃ¢â‚¬_ https://t.co/Ze2AVOAUvT,About the police - Neutral
3PMR2DOWOO2B0SNV6U86AHYGOWG541,"A Chicago Police Department vehicle was hit during a wild police pursuit Wednesday night, which may be connected toÃ¢â‚¬_ https://t.co/fdF4TcfNdo",About the police - Neutral
3PN6H8C9R4RL6UI5U10GLW88TN9ADO,"Ald. Joe Moreno Arrested, Police Say https://t.co/NA1nZYZtjL #Chicago #NYC #IL https://t.co/9pWL6M8Aap",About the police - Neutral
3PN6H8C9R4RL6UI5U10GLW88TN9DAR,Marlen Ochoa-Lopez attended her classes at Latino Youth High School last month and planned to pick up her 3-year-olÃ¢â‚¬_ https://t.co/8ftrQ3EmFW,Not about the police
3PR3LXCWSF0LZHDHTVNSJ80G3N39XA,"Missing pregnant teen found slain with baby cut from womb, Chicago police say: https://t.co/Pk8MVEfIad https://t.co/gpvyr3YeKf",About the police - Neutral
3PR3LXCWSF0LZHDHTVNSJ80G3N49XB,Mayor LightfootÃ¢â‚¬â„¢s Cabinet Revealed As Top Leaders Of Chicago Police And CPS Keep Their Jobs https://t.co/VTV6r3hKiN,About the police - Neutral
3PUOXASB574A4CDWUDBDGTGRBN1Z9X,@MikeLoweReports @Chicago_Police Rest in peace sir! CPD thank you!,About the police - Positive
3PUV2Q8SV45QP4NX0F0CG7SEB5UDBM,RT @KTLA: Chicago police are questioning four people in connection with the disappearance of a 19-year-old pregnant woman.Ã¢â‚¬â€_ https://t.co/SoÃ¢â‚¬_,About the police - Neutral
3PZDSVZ3J5IFQHT1AU4S4YY2FHF4NP,"@SenSchumer what about american children in innercities who cannot flee; what are we doing about them? Chicago,Ã¢â‚¬_ https://t.co/WugKo9FXrR",Not about the police
3PZDSVZ3J5IFQHT1AU4S4YY2FHFN48,RT @ABCWorldNews: GUN FIGHT: The Civilian Office of Police Accountability in Chicago released surveillance video showing an off-duty policeÃ¢â‚¬_,About the police - Neutral
3PZDSVZ3J5IFQHT1AU4S4YY2FHG4NQ,Illinois police not alerted to early clues in womb-cutting case Police and IllinoisÃ¢â‚¬â„¢s child welfare agency say staÃ¢â‚¬_ https://t.co/sWeZKlUqh4,About the police - Positive
3Q2T3FD0ON9OQ3PXYFK9HEHWWRA3M4,"RT @ChicagoCAPS14: The @Chicago_PoliceÃ¢â‚¬â„¢s 14th District was well represented during #NationalPoliceWeek in Washington, D.C. #NeverForget htÃ¢â‚¬_",About the police - Positive
3Q7TKIAPOTB22D99RSP6UAOJNZ8DL9,RT @lw87150941: @hturtfor @rayann2320 @lw87150941 @steph93065 @TheRightMelissa @marklutchman Chicago Alderman Arrested For Filing A False PÃ¢â‚¬_,About the police - Neutral
3Q7TKIAPOTB22D99RSP6UAOJNZ8LDH,Missing pregnant teen found dead; baby cut from womb @GodfreyComedian #GodfreyComplex https://t.co/vRp4FnGJz4,Not about the police
3Q9SPIIRWJNKF0IWBW56DKXT03FAWX,@jtyler220 @tweettruth2me Lol this is no different than when black people argue against police injustice/brutalityÃ¢â‚¬_ https://t.co/tE97432Bx6,About the police - Negative
3Q9SPIIRWJNKF0IWBW56DKXT03FWAJ,"RT @Jessicaslawnow: Update: FOUND: Girl, 15, missing from Austin. Angela White was last seen Sunday and was missing from the area near MaÃ¢â‚¬_",Not about the police
3QD8LUVX4XZ2YUB5Q5AB7SVEHRJX56,"Marlen Ochoa-Uriostegui, missing pregnant Chicago teen, found dead; baby cut from body, police say - CBS News https://t.co/1e4vhNsaY2",Not about the police
3QD8LUVX4XZ2YUB5Q5AB7SVEHRKX57,"Molotov Cocktails Thrown At Chicago Synagogue, PoliceÃ‚ Say https://t.co/eJiQGEc1zI https://t.co/oSWt99UnLQ",About the police - Neutral
3QD8LUVX4XZ2YUB5Q5AB7SVEHRL5XG,A woman was shot and numerous arrests have been made after several altercations broke out in suburban Chicago HeighÃ¢â‚¬_ https://t.co/F5LVLfQLQ6,Not about the police
3QE4DGPGBRC9GPCFNQRXEEP5E5T4GH,Chicago Police Dept. First Deputy Superintendant Anthony Riccio addresses #JussieSmollett case and the final Ã¢â‚¬Å“frustÃ¢â‚¬_ https://t.co/h0QPWKII4J,About the police - Neutral
